master_project_id,master_activity_id,master_activity_row_order,master_evm_row_order,master_progress_row_order,activity__project_id,activity__wbs_id,activity__activity_id,activity__activity_name,activity__planned_start,activity__planned_finish,activity__actual_start,activity__actual_finish,activity__forecast_start,activity__forecast_finish,activity__planned_weight,activity__planned_progress,activity__actual_progress,activity__total_float_days,activity__is_critical,activity__responsible_party,evm__project_id,evm__activity_id,evm__activity_name,evm__period,evm__BAC,evm__AC,evm__EV,evm__PV,evm__CPI,evm__SPI,evm__CV,evm__SV,progress__project_id,progress__activity_id,progress__update_date,progress__planned_progress,progress__actual_progress,progress__planned_value,progress__earned_value,progress__actual_cost,progress__notes
The Big -P.01-UP-20-April-26,CON-B01-1ST-1000,785,861,859,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1000,"Scaffolding works for Walls, Col. & Cores (B01) (1st)",29-Apr-26,4-May-26,24-Sep-26,30-Sep-26,29-Apr-26,4-May-26,1,1.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-1ST-1000,"Scaffolding works for Walls, Col. & Cores (B01) (1st)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B01-1ST-1000,10-May-26,60.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1010,786,297,297,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,E-APP-B04-7TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),29-Apr-26,10-May-26,08-Feb-26 A,18-Feb-26 A,11-Jan-27,11-Jan-27,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1010,10-May-26,30.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1020,787,865,862,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.GF,AB-SUB-B01-GR-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01),29-Apr-26,19-May-26,23-Sep-26,15-Oct-26,6-Mar-27,29-Mar-27,1,0.8333,0.0,137.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1020,10-May-26,17.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1030,788,866,863,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B01.SUP.GF,AB-SUB-B01-GR-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01),29-Apr-26,19-May-26,23-Sep-26,15-Oct-26,6-Mar-27,29-Mar-27,1,0.8333,0.0,137.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B01-GR-1030,10-May-26,17.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1030,789,787,776,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUB.1stB,AB-APP-B04-BAS1-1030,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),29-Apr-26,12-May-26,19-Aug-26,2-Sep-26,23-Mar-27,5-Apr-27,1,1.0,0.0,178.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1030,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1030,10-May-26,25.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1040,790,788,777,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUB.1stB,AB-APP-B04-BAS1-1040,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),29-Apr-26,12-May-26,19-Aug-26,2-Sep-26,23-Mar-27,5-Apr-27,1,1.0,0.0,178.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1040,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1040,10-May-26,25.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1010,791,789,778,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUB.1stB,AB-APP-B04-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),29-Apr-26,12-May-26,19-Aug-26,2-Sep-26,23-Mar-27,5-Apr-27,1,1.0,0.0,178.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1010,10-May-26,25.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1020,792,790,779,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUB.1stB,AB-APP-B04-BAS1-1020,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),29-Apr-26,12-May-26,19-Aug-26,2-Sep-26,23-Mar-27,5-Apr-27,1,1.0,0.0,178.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1020,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-BAS1-1020,10-May-26,25.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-GR-1040,793,794,784,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.GF,CON-B04-GR-1040,Shuttering for Slabs & Beams (B04) (GR),30-Apr-26,6-May-26,20-Aug-26,26-Aug-26,30-Apr-26,6-May-26,1,1.0,0.0,-90.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-GR-1040,Shuttering for Slabs & Beams (B04) (GR),17-May-26,1192564.74,0.0,0.0,1192564.74,0,0.0,0,-1192564.74,The Big -P.01-UP-20-April-26,CON-B04-GR-1040,10-May-26,33.00%,0.00%,"$397,521.58",$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-GR-1050,794,769,787,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.GF,CON-B03-GR-1050,Shuttering for Stairs  (B03) (GR),30-Apr-26,5-May-26,18-Aug-26,23-Aug-26,30-Apr-26,5-May-26,1,1.0,0.0,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-GR-1050,Shuttering for Stairs  (B03) (GR),17-May-26,34744.32,0.0,0.0,34744.32,0,0.0,0,-34744.32,The Big -P.01-UP-20-April-26,CON-B03-GR-1050,10-May-26,40.00%,0.00%,"$13,897.73",$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-GR-1000,795,795,785,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUP.GF,AB-SUB-B04-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (GF),30-Apr-26,20-May-26,20-Aug-26,10-Sep-26,6-Mar-27,29-Mar-27,1,0.7778,0.0,165.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B04-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-GR-1000,10-May-26,11.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-SOG-1010,796,869,865,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB.1,CON-B02-SOG-1010,Soil Compaction Test (B02) (Sog),2-May-26,3-May-26,28-Sep-26,29-Sep-26,28-Jan-27,30-Jan-27,1,1.0,0.0,102.0,No,,The Big -P.01-UP-20-April-26,CON-B02-SOG-1010,Soil Compaction Test (B02) (Sog),17-May-26,20064.71,0.0,0.0,20064.71,0,0.0,0,-20064.71,The Big -P.01-UP-20-April-26,CON-B02-SOG-1010,10-May-26,50.00%,0.00%,"$10,032.36",$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-SOG-1030,797,870,866,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB.SOG,CON-B01-SOG-1030,Blinding Concrete works (B01) (Sog),2-May-26,14-May-26,28-Sep-26,12-Oct-26,18-Jan-27,1-Feb-27,1,1.0,0.0,94.0,No,,The Big -P.01-UP-20-April-26,CON-B01-SOG-1030,Blinding Concrete works (B01) (Sog),17-May-26,984372.71,0.0,0.0,820310.59,0,0.0,0,-820310.59,The Big -P.01-UP-20-April-26,CON-B01-SOG-1030,10-May-26,8.00%,0.00%,"$82,031.06",$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1020,798,454,449,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUP.RF,E-SUB-B04-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),2-May-26,21-May-26,20-May-26,14-Jun-26,26-Jan-27,15-Feb-27,1,0.7222,0.0,205.0,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs (B04) (RF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-RF-1020,10-May-26,6.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-GR-1080,799,774,786,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.GF,CON-B02-GR-1080,Pouring for Stairs  (B02) (GR),2-May-26,3-May-26,18-Aug-26,19-Aug-26,17-May-26,18-May-26,1,1.0,0.0,-74.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-GR-1080,Pouring for Stairs  (B02) (GR),17-May-26,49308.48,0.0,0.0,49308.48,0,0.0,0,-49308.48,The Big -P.01-UP-20-April-26,CON-B02-GR-1080,10-May-26,50.00%,0.00%,"$24,654.24",$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-GR-1060,800,775,791,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.GF,CON-B03-GR-1060,RFT for Slabs & Beams (B03) (GR),2-May-26,6-May-26,19-Aug-26,24-Aug-26,2-May-26,6-May-26,1,1.0,0.0,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-GR-1060,RFT for Slabs & Beams (B03) (GR),17-May-26,1321990.03,0.0,0.0,1321990.03,0,0.0,0,-1321990.03,The Big -P.01-UP-20-April-26,CON-B03-GR-1060,10-May-26,20.00%,0.00%,"$264,398.01",$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-GR-1050,801,802,789,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.GF,CON-B04-GR-1050,Shuttering for Stairs (B04) (GR),3-May-26,9-May-26,23-Aug-26,30-Aug-26,4-May-26,10-May-26,1,1.0,0.0,-89.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-GR-1050,Shuttering for Stairs (B04) (GR),17-May-26,34744.32,0.0,0.0,34744.32,0,0.0,0,-34744.32,The Big -P.01-UP-20-April-26,CON-B04-GR-1050,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-GR-1070,802,779,796,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.GF,CON-B03-GR-1070,RFT for Stairs  (B03) (GR),3-May-26,6-May-26,20-Aug-26,24-Aug-26,3-May-26,6-May-26,1,1.0,0.0,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-GR-1070,RFT for Stairs  (B03) (GR),17-May-26,65227.6,0.0,0.0,65227.6,0,0.0,0,-65227.6,The Big -P.01-UP-20-April-26,CON-B03-GR-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-1ST-1010,803,867,867,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1010,"RFT for Walls, Col. & Cores (B01) (1st)",3-May-26,10-May-26,28-Sep-26,7-Oct-26,3-May-26,10-May-26,1,1.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-1ST-1010,"RFT for Walls, Col. & Cores (B01) (1st)",17-May-26,549617.03,0.0,0.0,549617.03,0,0.0,0,-549617.03,The Big -P.01-UP-20-April-26,CON-B01-1ST-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1020,804,542,538,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,E-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (7th),3-May-26,13-May-26,11-Jun-26,22-Jun-26,29-Dec-26,10-Jan-27,1,1.0,0.0,168.0,No,,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1000,805,780,792,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUP.GF,AB-APP-B02-GR-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),3-May-26,16-May-26,19-Aug-26,2-Sep-26,23-Mar-27,5-Apr-27,1,1.0,0.0,178.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-GR-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-SOG-1020,806,874,870,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB.1,CON-B02-SOG-1020,DPM Layer works (B02) (Sog),4-May-26,20-May-26,30-Sep-26,18-Oct-26,31-Jan-27,16-Feb-27,1,0.7333,0.0,102.0,No,,The Big -P.01-UP-20-April-26,CON-B02-SOG-1020,DPM Layer works (B02) (Sog),17-May-26,259766.35,0.0,0.0,138542.06,0,0.0,0,-138542.06,The Big -P.01-UP-20-April-26,CON-B02-SOG-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-GR-1090,807,783,795,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.GF,CON-B02-GR-1090,"Curing for Slabs, Beams Stairs (B02) (GR)",4-May-26,8-May-26,20-Aug-26,24-Aug-26,19-May-26,23-May-26,1,1.0,0.0,-93.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-GR-1090,"Curing for Slabs, Beams Stairs (B02) (GR)",17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-GR-1090,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-GR-1060,808,806,793,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.GF,CON-B04-GR-1060,RFT for Slabs & Beams (B04) (GR),4-May-26,9-May-26,24-Aug-26,30-Aug-26,4-May-26,9-May-26,1,1.0,0.0,-90.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-GR-1060,RFT for Slabs & Beams (B04) (GR),17-May-26,1765214.97,0.0,0.0,1765214.97,0,0.0,0,-1765214.97,The Big -P.01-UP-20-April-26,CON-B04-GR-1060,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-GR-1010,809,784,797,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B02.SUP.GF,AB-SUB-B02-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),4-May-26,24-May-26,20-Aug-26,10-Sep-26,6-Mar-27,29-Mar-27,1,0.6111,0.0,165.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B02-GR-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B02-GR-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1000,810,814,812,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3.2,AB-APP-B03-SOG-1000,Approval for S.O.G Conc. Dim. DWGs As-Built Drawing  (B03) (Sog),4-May-26,17-May-26,1-Sep-26,14-Sep-26,23-Mar-27,5-Apr-27,1,0.9167,0.0,168.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1000,Approval for S.O.G Conc. Dim. DWGs As-Built Drawing  (B03) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-GR-1070,811,808,798,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.GF,CON-B04-GR-1070,RFT for Stairs  (B04) (GR),5-May-26,9-May-26,25-Aug-26,30-Aug-26,6-May-26,10-May-26,1,1.0,0.0,-89.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-GR-1070,RFT for Stairs  (B04) (GR),17-May-26,43600.41,0.0,0.0,43600.41,0,0.0,0,-43600.41,The Big -P.01-UP-20-April-26,CON-B04-GR-1070,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-1ST-1020,812,871,872,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUP.1stF,CON-B01-1ST-1020,"Shuttering for Walls, Col. & Cores (B01) (1st)",6-May-26,13-May-26,1-Oct-26,11-Oct-26,6-May-26,13-May-26,1,1.0,0.0,-120.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-1ST-1020,"Shuttering for Walls, Col. & Cores (B01) (1st)",17-May-26,300623.43,0.0,0.0,257677.22,0,0.0,0,-257677.22,The Big -P.01-UP-20-April-26,CON-B01-1ST-1020,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1030,813,579,575,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.7thF,E-APP-B04-7TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (7th),6-May-26,17-May-26,15-Jun-26,25-Jun-26,29-Dec-26,10-Jan-27,1,0.9,0.0,165.0,No,,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B04) (7th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-7TH-1030,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B01-SOG-1040,814,878,874,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB.SOG,CON-B01-SOG-1040,Shuttering & RFT for S.O.G (B01) (Sog),7-May-26,24-May-26,4-Oct-26,21-Oct-26,24-Jan-27,10-Feb-27,1,0.5333,0.0,94.0,No,,The Big -P.01-UP-20-April-26,CON-B01-SOG-1040,Shuttering & RFT for S.O.G (B01) (Sog),17-May-26,1476559.06,0.0,0.0,492186.35,0,0.0,0,-492186.35,The Big -P.01-UP-20-April-26,CON-B01-SOG-1040,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-GR-1080,815,791,799,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.GF,CON-B03-GR-1080,Pouring for Slabs & Beams (B03) (GR),7-May-26,9-May-26,25-Aug-26,26-Aug-26,7-May-26,9-May-26,1,1.0,0.0,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-GR-1080,Pouring for Slabs & Beams (B03) (GR),17-May-26,1287476.18,0.0,0.0,1287476.18,0,0.0,0,-1287476.18,The Big -P.01-UP-20-April-26,CON-B03-GR-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-GR-1090,816,792,800,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUP.GF,CON-B03-GR-1090,Pouring for Stairs  (B03) (GR),7-May-26,9-May-26,25-Aug-26,26-Aug-26,7-May-26,9-May-26,1,1.0,0.0,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B03-GR-1090,Pouring for Stairs  (B03) (GR),17-May-26,52116.48,0.0,0.0,52116.48,0,0.0,0,-52116.48,The Big -P.01-UP-20-April-26,CON-B03-GR-1090,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1000,817,825,824,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUB.2ndB.2,AB-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B04) (Sog),7-May-26,1-Jun-26,5-Sep-26,24-Sep-26,6-Mar-27,29-Mar-27,1,0.4444,0.0,153.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1000,Submittal for S.O.G Conc. Dim. DWGs As-Built Drawing (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1000,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1010,818,826,825,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUB.2ndB.2,AB-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B04) (Sog),7-May-26,1-Jun-26,5-Sep-26,24-Sep-26,6-Mar-27,29-Mar-27,1,0.4444,0.0,153.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1010,Submittal for S.O.G RFT DWGs As-Built Drawing (B04) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-SOG-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B01-GR-1010,819,875,875,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B01.SUP.GF,AB-APP-B01-GR-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01)  (GF),9-May-26,21-May-26,3-Oct-26,18-Oct-26,23-Mar-27,5-Apr-27,1,0.5833,0.0,141.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B01-GR-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01)  (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B01-GR-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1010,820,827,827,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.3.2,AB-APP-B03-SOG-1010,Approval for S.O.G RFT DWGs As-Built Drawing  (B03) (Sog),9-May-26,21-May-26,6-Sep-26,19-Sep-26,23-Mar-27,5-Apr-27,1,0.5833,0.0,164.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1010,Approval for S.O.G RFT DWGs As-Built Drawing  (B03) (Sog),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-SOG-1010,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-GR-1100,821,797,803,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUP.GF,CON-B02-GR-1100,Pouring for Slabs & Beams (B02) (GR),10-May-26,11-May-26,26-Aug-26,29-Aug-26,10-May-26,11-May-26,1,1.0,0.0,-87.0,Yes,,The Big -P.01-UP-20-April-26,CON-B02-GR-1100,Pouring for Slabs & Beams (B02) (GR),17-May-26,1190226.8,0.0,0.0,1190226.8,0,0.0,0,-1190226.8,The Big -P.01-UP-20-April-26,CON-B02-GR-1100,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-GR-1080,822,815,801,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUP.GF,CON-B04-GR-1080,Pouring for Slabs & Beams (B04) (GR),10-May-26,11-May-26,31-Aug-26,1-Sep-26,10-May-26,11-May-26,1,1.0,0.0,-90.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-GR-1080,Pouring for Slabs & Beams (B04) (GR),17-May-26,1788847.1,0.0,0.0,1788847.1,0,0.0,0,-1788847.1,The Big -P.01-UP-20-April-26,CON-B04-GR-1080,10-May-26,0.00%,0.00%,$0.00,$0.00,$0.00,
