record_type,sheet_name,row_order,file_name,relative_path,extension,size_kb,modified,Ref No,Date,Type,Subject,Main Purpose,Key Requests,Scope Impact,Responsibility,Affected Activities,Start Dependency,Sequence Impact,Commercial Impact,Risk Type,Risk Owner,Delay Risk,EOT Potential,Claim Strength,Required Actions,project_id,Thread,SAMCO Ref No,SAMCO Sheet Row,SAMCO Date,SAMCO Type,SAMCO Subject,Related ACE Ref No(s),ACE Sheet Row(s),ACE Date(s),ACE Subject(s),Relationship,Confidence,SAMCO Claim Strength,ACE Claim Strength,SAMCO Delay Risk,ACE Delay Risk,Recommended Follow-up,ACE Ref No,ACE Sheet Row,ACE Date,ACE Type,ACE Subject,Related SAMCO Ref No(s),SAMCO Sheet Row(s),SAMCO Subject(s),Thread(s),ACE EOT Potential,ACE Required Actions,SAMCO Ref(s),6,Main Link,Priority,Next Action,Source File,Direction,Reference,Classification,Issue Thread,Status,Message
letter_register,From Contractor,48,,,,,,BD-CW-SAMCO-ACE-LET-STR-048,26-Jan-2026,Procurement Delay Notice,Follow-up on Delay of Reinforcement Steel Delivery,Warn steel nearly exhausted and works may suspend,Deliver delayed 26-Nov steel order immediately; reserve EOT rights,No scope change; material shortage affects works,Owner for steel supply,Steel fabrication and structural works,Steel delivery before stock depletion,High,Potential work suspension and EOT/cost,Procurement / Delay,Owner,High,High,Moderate to Strong,Deliver outstanding steel urgently,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,49,,,,,,BD-CW-SAMCO-ACE-LET-STR-049,29-Jan-2026,Response / Conditional Acceptance,Response to LET-025 First Fix MEP Works,Accept first-fix MEP only subject to formal VO/procedure,"Issue VO, share BOQ or allow SAMCO to prepare BOQ, approve proposal",Adds first-fix MEP/interface works as variation,Engineer/Employer for VO; SAMCO if instructed,"MEP first fix, drawings review, concrete interfaces",Formal VI/VO and approved BOQ/proposal,High if not instructed,Variation payment and time implications,Variation / MEP Interface,Shared / Employer,High,Moderate,Moderate,Issue VO/BOQ and process proposal under Clause 13.3,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,50,,,,,,BD-CW-SAMCO-ACE-LET-STR-050,03-Feb-2026,Notice of Variation,Concrete Strength/Cement Content Difference,Notify discrepancy between BOQ and approved structural drawings,Approve cost variation for 300/300 to 350/350 concrete change,Increased concrete strength/cement content for structural frame,Engineer/Designer for instruction; SAMCO for execution,"Columns, slabs, beams, shear walls, stairs",PCO RFI instruction and approved drawings,Medium,Additional concrete cost,Variation / Quantity/Specification,Employer / Engineer,Medium,Low to Moderate,Strong,Review and approve cost variation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,51,,,,,,BD-CW-SAMCO-ACE-LET-STR-051,07-Feb-2026,Procurement Delay / EOT Notice,Reinforcement Steel Supply Status and EOT Entitlement,Notify depletion and non-delivery of second/third steel orders,"Expedite owner steel, acknowledge EOT and consequences, note SAMCO supplied 300 tons",No scope change; material supply delay,Owner for steel; SAMCO mitigation,Reinforcement works and fabrication,Owner delivery of second and third orders,High,"Potential EOT, cost and disruption",Procurement / Delay,Owner,High,High,Moderate to Strong,Deliver pending steel and record mitigation quantities,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,52,,,,,,BD-CW-SAMCO-ACE-LET-STR-052,16-Feb-2026,Status Update / Reservation,Project Status Update - Buildings B1 to B17,Update progress and record unresolved design/MEP/steel/BOQ/soil issues,"Issue pending instructions, drawings, BOQ, soil feedback and steel supply",No direct scope; multiple blockers identified,Shared / Employer,"B1-B17, tank, raft, columns, steel, MEP, soil","Pending approvals, steel deliveries, design review, soil results",High,Potential cumulative delay/cost if unresolved,Progress / Interface / Procurement,Shared / Owner,High,Conditional High,Moderate,Resolve listed blockers and update schedule,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,53,,,,,,BD-CW-SAMCO-ACE-LET-STR-053,24-Feb-2026,Procurement Delay / Commercial Claim Reservation,Reinforcement Steel Order No. 2 Delay,Record late/irregular supply and request revised distribution/payment,"Expedite outstanding quantities, approve diameter redistribution, certify/pay SAMCO-procured steel",No scope change; procurement sequence modified,Owner for supply; SAMCO mitigation,"Reinforcement order 2, fabrication, structural works",Approval and delivery of adjusted steel order,High,Payment for self-procured steel and possible EOT/cost,Procurement / Commercial,Owner,High,High,Strong,"Approve redistribution, deliver steel, certify SAMCO material",The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,54,,,,,,BD-CW-SAMCO-ACE-LET-STR-054,24-Feb-2026,Payment Delay Notice,IPC Payment Status,Notify late IPC payment and reserve delay interest/EOT/cost rights,Confirm payment timeline for outstanding IPCs,No scope impact but cash-flow risk,Employer / Engineer,"IPC 1, IPC 2, IPC 3 payments",Contractual 45-day payment period,Medium through cash flow,Delay interest and possible finance/prolongation claim,Commercial / Payment,Employer,Medium,Conditional,Moderate,Confirm/pay outstanding IPCs and interest if due,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,55,,,,,,BD-CW-SAMCO-ACE-LET-STR-055,24-Feb-2026,Payment Record,Actual Receipt Date of Cheque - IPC 1,Record actual cheque receipt date for IPC 1,Use 10-Feb-2026 as actual receipt date for payment period,No scope impact,Employer / SAMCO,IPC 1 payment record,Cheque physical receipt,Low,Affects delay interest calculation,Commercial / Payment,Employer,Low,,Moderate,Record actual payment receipt date,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,56,,,,,,BD-CW-SAMCO-ACE-LET-STR-056,25-Feb-2026,Payment Submission,Submission of Interim Payment Certificate No. 4,Submit IPC No. 4 for review and approval,Review and approve IPC 4,No scope impact,Engineer / Employer,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 4,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,57,,,,,,BD-CW-SAMCO-ACE-LET-STR-057,11-Mar-2026,Delay Notice / Design Information,Delayed Technical Responses and Outstanding Coordinated Drawings,Notify missing coordinated drawings and delayed RFI responses may affect future works,Issue final coordinated drawings and respond to RFIs/technical conflicts,Potential design coordination impacts,Engineer / Employer / Consultant,"Tank raft, MEP/structural/architectural coordination, future activities",Final coordinated drawings and RFI responses,High,Potential EOT/cost from delayed information,Design Information / Interface,Engineer / Employer,High,High,Strong,Issue RFI responses and coordinated drawings urgently,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,58,,,,,,BD-CW-SAMCO-ACE-LET-STR-058,14-Mar-2026,Weather Notice,Work Suspension Due to Severe Weather,Notify temporary suspension from strong winds/dust,Record weather suspension; resume next day,No scope impact,Weather / SAMCO safety decision,General site works,Safe weather conditions,Low,Minor productivity impact,Weather / Safety,Weather,Low,Low / Conditional,Weak,Record event and resume works,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,59,,,,,,BD-CW-SAMCO-ACE-LET-STR-059,25-Mar-2026,Payment Submission,Submission of Interim Payment Certificate No. 5,Submit IPC No. 5 for review and approval,Review and approve IPC 5,No scope impact,Engineer / Employer,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 5,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,60,,,,,,BD-CW-SAMCO-ACE-LET-STR-060,25-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,Notify interruption from heavy rainfall 25-26 Mar,Record interruption; resume 28-Mar,No scope impact,Weather / SAMCO safety decision,General site works,Weather improvement,Low to Medium,Minor to moderate productivity impact,Weather / Delay,Weather,Medium,Conditional,Weak to Moderate,Record event and update weather log,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,61,,,,,,BD-CW-SAMCO-ACE-LET-STR-061,29-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,Notify workforce could not attend due heavy rainfall,Record interruption; resume 30-Mar,No scope impact,Weather / SAMCO workforce,"Steel fixing, carpentry, general site works",Weather improvement and workforce return,Low to Medium,Productivity loss,Weather / Delay,Weather,Medium,Conditional,Weak to Moderate,Record event and update schedule impact if any,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,62,,,,,,BD-CW-SAMCO-ACE-LET-STR-062,31-Mar-2026,Procurement Delay Notice,Follow-up on Reinforcement Steel Delivery,Notify order 2 partly delivered and order 3 outstanding,Urgently expedite pending steel; reserve EOT/cost; record SAMCO supplied over 420 tons,No scope change; material supply delay,Owner for steel; SAMCO mitigation,Reinforcement works,Full delivery of second and third steel orders,High,Potential EOT/cost and mitigation payment,Procurement / Delay,Owner,High,High,Strong,Deliver steel and certify mitigation material,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,63,,,,,,BD-CW-SAMCO-ACE-LET-STR-063,31-Mar-2026,Design Change Notice,Comparison of Design Issued 18-Mar-2026 vs 27-Oct-2025,Identify discrepancies after works already executed under prior approved design,Maintain approved executed works and issue clear coordinated revisions,Potential redesign/rework risk,Employer/Designer/Engineer,"Foundations, columns, retaining walls, slabs, stairs/cores",Decision on new design vs executed approved works,High,"Potential rework, delay and cost",Design Change / Rework,Employer / Designer,High,High,Strong,Issue coordinated revision clouded drawings and direction on executed works,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,64,,,,,,BD-CW-SAMCO-ACE-LET-STR-064,02-Apr-2026,Notice of Claim,Delay in Technical Clarifications,Notify RFI delays are halting water tank/sump/electrical/stair activities,"Respond urgently to RFIs 3,4,5,6; acknowledge time/cost claim rights",No scope change; information delay blocks works,Engineer / Consultant,"Water tank, basement sumps, electrical works, staircases",RFI responses,High,EOT and cost claim reserved,Design Information / Delay,Engineer / Consultant,High,High,Strong,Issue RFI responses and assess time/cost impact,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,65,,,,,,BD-CW-SAMCO-ACE-LET-STR-065,02-Apr-2026,Weather Notice,Work Interruption Due to Adverse Weather,Notify workforce interruption from rainfall,Record interruption; resume 04-Apr,No scope impact,Weather / SAMCO workforce,"Steel fixing, carpentry, general site works",Weather improvement and workforce return,Low to Medium,Productivity loss,Weather / Delay,Weather,Medium,Conditional,Weak to Moderate,Record event and update schedule impact if any,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,66,,,,,,BD-CW-SAMCO-ACE-LET-STR-066,11-Apr-2026,Notice of Claim,Modifications Included in Latest Design Package,Notify RFI 16 delay prevents column activities despite mobilized resources,Respond urgently to RFI 16; reserve time/cost for idle/manpower impact,Potential design modification impact,Engineer / Consultant / Designer,"Columns in B1-B4, carpentry and steel works",RFI 16 response/design decision,High,"Potential idle resources, EOT and cost",Design Information / Delay,Engineer / Consultant,High,High,Strong,Issue RFI 16 response and coordinate latest design,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,67,,,,,,BD-CW-SAMCO-ACE-LET-STR-067,16-Apr-2026,Notice of Claim,Design Discrepancies and Impact on Time and Cost,Notify conflicting October 2025 and March 2026 structural packages make execution unfeasible,Issue one complete coordinated structural package; reserve EOT and all costs/losses,Potential redesign/rework and work suspension,Employer/Designer/Engineer,"Columns, slabs, beams, shop drawings, structural package",Final coordinated structural package and RFI 17 response,High critical sequence impact,"EOT, cost, loss/expense claim reserved",Design Discrepancy / Suspension,Employer / Designer,High,High,Strong,Issue single coordinated package and instruction to resume,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,68,,,,,,BD-CW-SAMCO-ACE-LET-STR-068,16-Apr-2026,Payment Delay Notice,Follow-up on Settlement of IPCs,Record late/outstanding IPC payments and reserve financial rights,"Confirm payment timeline, pay outstanding IPCs, apply interest where due",No scope impact but cash-flow risk,Employer / Engineer,IPC 1-5 settlement,Contractual payment periods,Medium to High via cash flow,"Delay interest, EOT/cost rights reserved",Commercial / Payment,Employer,Medium,Conditional,Moderate to Strong,Confirm/pay IPCs and address interest entitlement,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,69,,,,,,BD-CW-SAMCO-ACE-LET-STR-069,19-Apr-2026,Procurement Delay / Cumulative Impact Notice,Follow-up on Reinforcement Steel Supply and Cumulative Project Impact,Record cumulative owner steel delay and mitigation by SAMCO,"Expedite remaining steel; acknowledge EOT, associated costs and contractual entitlements",No scope change; procurement delay affecting sequence,Owner for steel; SAMCO mitigation,"Reinforcement supply, fabrication, critical structural works",Full delivery of order 2 balance and order 3,High,EOT and cost from self-procurement/prolongation,Procurement / Delay,Owner,High,High,Strong,"Deliver remaining steel, certify mitigation, assess cumulative delay",The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,70,,,,,,BD-CW-SAMCO-ACE-LET-STR-070,25-Apr-2026,Payment Submission,Submission of Interim Payment Certificate No. 6,Submit IPC No. 6 for review and approval,Review and approve IPC 6,No scope impact,Engineer / Employer for certification/payment,Payment certification,IPC submission,"Low schedule, cash-flow impact",Payment due under contract,Commercial / Payment,Employer / Engineer,Low,Conditional,,Certify and pay IPC 6,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
letter_register,From Contractor,71,,,,,,BD-CW-SAMCO-ACE-LET-STR-071,27-Apr-2026,Early Warning / Notice under Sub-Clause 20.1,Early Warning & Notification of Fact (pursuant to Sub-Clause 20.1) – Site Progress and Constraints for Buildings B1-B4,Notify the Engineer of site progress constraints and preserve contractual entitlement,Immediate response to RFI No. 17; issue updated/complete structural design package; complete outstanding Employer-supplied reinforcement steel deliveries; confirm clarification to permit slab works,Yes – structural works are affected by design discrepancies and material non-availability,Employer (steel supply) / Engineer (design clarification),Excavation/backfilling continuity; foundation completion; waterproofing; concrete columns; retaining walls; water tank works; slab works for Building B3; reinforcement steel-dependent structural activities,Slab works awaiting RFI response and updated design; reinforcement steel-dependent works awaiting full Employer supply,Out-of-sequence execution; slab works suspended pending clarification; structural package changed in March 2026 versus previously approved shop drawings,Additional cost exposure for contractor-procured steel (>500 tons); productivity loss; prolongation risk; possible disruption to sequence-driven execution,Supply chain / Design coordination / Contractual entitlement,Employer / Engineer,High,High,Strong,Expedite RFI response; issue updated design; deliver pending steel; assess critical path and delay impact; preserve records for claim substantiation,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
